Counter,Date/time,Latitude (deg),Longitude (deg),Altitude (km),B_x,B_y,B_z
404,2022-04-30 17:21:10.864415,-10.192208366994297,84.59159367453351,417.841376858985,43.89582061767578,5.206257343292236,-27.477373123168945
405,2022-04-30 17:21:22.924029,-9.583258575875576,85.03900666319107,417.6445137280204,44.238121032714844,5.091989517211914,-26.922595977783203
406,2022-04-30 17:21:34.976219,-8.97392333540247,85.48440068566345,417.45167769617507,44.45029830932617,5.10184907913208,-26.44136619567871
407,2022-04-30 17:21:47.037948,-8.363394460040178,85.92851998048614,417.26266883022106,44.793514251708984,5.02097225189209,-26.120664596557617
408,2022-04-30 17:21:59.086221,-7.75288557646089,86.37063508024903,417.07791309148024,45.22727584838867,5.174212455749512,-25.708087921142578
409,2022-04-30 17:22:11.145786,-7.141191195803518,86.8117705634448,416.8970944506745,45.550270080566406,5.200414657592773,-25.312488555908203
410,2022-04-30 17:22:23.196493,-6.529382038629768,87.25130331209822,416.7205781221821,46.0277099609375,5.212916851043701,-24.842252731323242
411,2022-04-30 17:22:35.246249,-5.917104259598497,87.68963793435023,416.54830160120997,46.32181167602539,5.301143646240234,-24.272287368774414
412,2022-04-30 17:22:47.296220,-5.304347675133258,88.12692907987137,416.38030391564774,46.7391357421875,5.545139789581299,-23.901962280273438
413,2022-04-30 17:22:59.346238,-4.691166455501568,88.5632842850948,416.2166397514366,47.141300201416016,5.584689140319824,-23.376575469970703
414,2022-04-30 17:23:11.406248,-4.077101214143821,88.99917450119858,416.0572291703599,47.54545211791992,5.533038139343262,-22.89865493774414
415,2022-04-30 17:23:23.463838,-3.462830503344604,89.43426190326035,415.9022869901854,47.900882720947266,5.474093914031982,-22.04619598388672
416,2022-04-30 17:23:35.523927,-2.848150090742305,89.86883542134132,415.7517934773395,48.23057174682617,5.516915321350098,-21.202770233154297
417,2022-04-30 17:23:47.585294,-2.233168429238263,90.30296177249996,415.60580631892526,48.55119323730469,5.619125843048096,-20.5969181060791
418,2022-04-30 17:23:59.636246,-1.6185278732017874,90.73633137257427,415.464498983003,48.88417434692383,5.632810592651367,-19.875810623168945
419,2022-04-30 17:24:11.695893,-1.0032997444463747,91.1697419840028,415.3276803842545,49.3316535949707,5.850205421447754,-19.378446578979492
420,2022-04-30 17:24:23.755065,-0.38799821196796125,91.60297366294563,415.1954901771623,49.625022888183594,5.849445343017578,-18.797691345214844
421,2022-04-30 17:24:35.815208,0.22740505125445282,92.036188908567,415.0679403119343,49.8978271484375,5.815142631530762,-18.07965660095215
422,2022-04-30 17:24:47.864108,0.8422408382362135,92.46905904168452,414.94517841035315,50.19236373901367,5.915491104125977,-17.326753616333008
423,2022-04-30 17:24:59.926237,1.457712098239774,92.90257355123093,414.8269774670817,50.47432327270508,5.859064102172852,-16.413747787475586
424,2022-04-30 17:25:11.985793,2.0729660796596243,93.33627480552093,414.71351661731507,50.675750732421875,6.108834743499756,-15.993321418762207
425,2022-04-30 17:25:24.046237,2.688133932542204,93.77039826042082,414.6047769657579,50.95167541503906,6.01739501953125,-15.309147834777832
426,2022-04-30 17:25:36.105784,3.3030775640653443,94.20498990237638,414.50078630441567,51.24755096435547,6.108094215393066,-14.444635391235352
427,2022-04-30 17:25:48.162479,3.91765135031048,94.64009038195329,414.4015675599851,51.38290023803711,6.180821895599365,-13.877323150634766
428,2022-04-30 17:26:00.222115,4.532103788934134,95.07602011948467,414.3070782848539,51.489356994628906,6.101205825805664,-12.982966423034668
429,2022-04-30 17:26:12.282159,5.146260249892202,95.51280081434524,414.21734205280217,51.710693359375,6.1285505294799805,-12.181801795959473
430,2022-04-30 17:26:24.336223,5.759746082128248,95.950311180233,414.13240222671993,51.91966247558594,6.161542892456055,-11.732658386230469
431,2022-04-30 17:26:36.386234,6.372614318437001,96.38873418760839,414.05223463423977,52.1326904296875,6.244848728179932,-10.739363670349121
432,2022-04-30 17:26:48.443602,6.985396941595678,96.82859873372306,413.9767578305239,52.237159729003906,6.194849491119385,-10.101337432861328
433,2022-04-30 17:27:00.503202,7.597785067899552,97.26983390967766,413.90599883161485,52.22773742675781,6.227130889892578,-9.42430591583252
434,2022-04-30 17:27:12.556225,8.209282729429171,97.71223163027472,413.839993017385,52.36677551269531,6.347755432128906,-8.618450164794922
435,2022-04-30 17:27:24.606239,8.820024856754177,98.15603875285954,413.7786981382644,52.45854187011719,6.3753156661987305,-7.899524688720703
436,2022-04-30 17:27:36.656230,9.430107938465088,98.60147743330303,413.7220778582808,52.57327651977539,6.249476432800293,-7.0301642417907715
437,2022-04-30 17:27:48.706215,10.03948811752345,99.04866998345601,413.6701086163041,52.732933044433594,6.388969421386719,-6.283559322357178
438,2022-04-30 17:28:00.756229,10.648115128399922,99.4977355767882,413.62276446391076,53.011932373046875,6.434016704559326,-5.525603771209717
439,2022-04-30 17:28:12.812329,11.25624203993537,99.94902078158735,413.5799962434541,53.11927795410156,6.409885406494141,-4.825789451599121
440,2022-04-30 17:28:24.849090,11.86253952941727,100.40169438990141,413.5418545206222,53.270687103271484,6.519676685333252,-4.0441575050354
441,2022-04-30 17:28:36.907757,12.469028200544374,100.85742784102453,413.5081755422797,53.294189453125,6.476474285125732,-3.5270678997039795
442,2022-04-30 17:28:48.964683,13.074464210001992,101.31545801364908,413.47899896412866,53.50697326660156,6.551754474639893,-2.6082077026367188
443,2022-04-30 17:29:00.996222,13.677611433554485,101.77500528675392,413.45432639216676,53.34123611450195,6.5885725021362305,-1.6542762517929077
444,2022-04-30 17:29:13.033142,14.279957932011966,102.23736355066983,413.4340406556525,53.324676513671875,6.662744998931885,-0.7009725570678711
445,2022-04-30 17:29:25.070012,14.881177435329224,102.70245535530077,413.418107969323,53.29021453857422,6.71390962600708,0.1561603993177414
446,2022-04-30 17:29:37.106196,15.481180272540014,103.17038440615968,413.4064803410287,53.28792953491211,6.803844928741455,0.8618355989456177
447,2022-04-30 17:29:49.143835,16.080016619627205,103.64136644004803,413.39910497769324,53.21327209472656,6.794346809387207,1.843831181526184
448,2022-04-30 17:30:01.176184,16.67729335710587,104.1152694489633,413.3959303331373,53.230857849121094,6.880517959594727,2.758488178253174
449,2022-04-30 17:30:13.212746,17.273421341725683,104.59260107226942,413.39689714645675,53.183937072753906,7.024848937988281,3.594665050506592
450,2022-04-30 17:30:25.249487,17.868140895975582,105.07334123089086,413.40194868412954,53.138362884521484,7.04105281829834,4.464278221130371
451,2022-04-30 17:30:37.286422,18.46139121992973,105.55762988403472,413.41102405937295,53.006412506103516,7.220328330993652,5.123099327087402
452,2022-04-30 17:30:49.323246,19.0530919565374,106.04559387885664,413.4240595847611,52.9101676940918,7.035708904266357,5.689006805419922
453,2022-04-30 17:31:01.359722,19.64316938392548,106.53736819224974,413.44098906311973,52.71567153930664,7.067302703857422,6.405333518981934
454,2022-04-30 17:31:13.396120,20.23157154407305,107.03310915727336,413.4617447055864,52.68259811401367,7.101262092590332,7.037963390350342
455,2022-04-30 17:31:25.426192,20.81792343552224,107.53270017850576,413.4862424315701,52.591644287109375,7.1387200355529785,7.671448230743408
456,2022-04-30 17:31:37.456207,21.40246825406428,108.03655170973168,413.5144200295708,52.470436096191406,7.175055980682373,8.394756317138672
457,2022-04-30 17:31:49.493603,21.985492981140702,108.54512864705305,413.5462238657695,52.42441177368164,7.103662490844727,8.957656860351562
458,2022-04-30 17:32:01.526213,22.566338306190058,109.05807445008696,413.5815468268228,52.221290588378906,7.06355619430542,9.697850227355957
459,2022-04-30 17:32:13.556186,23.145033448450018,109.57563021931678,413.6203136303773,52.0616455078125,7.125405788421631,10.08922290802002
460,2022-04-30 17:32:25.589117,23.72178368148111,110.09820588693552,413.66246327614175,52.023921966552734,7.00769567489624,10.633880615234375
461,2022-04-30 17:32:37.636233,24.29702154940183,110.62643921827183,413.70795853756283,52.01805114746094,6.992735862731934,11.211920738220215
462,2022-04-30 17:32:49.689549,24.870302472333346,111.16017679254266,413.7566954057018,51.86432647705078,6.966526031494141,11.576828956604004
463,2022-04-30 17:33:01.736195,25.440926973242956,111.69900943856867,413.80853569820675,51.79030227661133,6.899540901184082,12.316614151000977
464,2022-04-30 17:33:13.772103,26.008626256039097,112.24291430855757,413.8633684306196,51.4643440246582,6.837050437927246,12.892269134521484
465,2022-04-30 17:33:25.796687,26.573295251327956,112.79202161652792,413.92109455810913,51.20246124267578,6.829021453857422,13.269872665405273
466,2022-04-30 17:33:37.836233,27.136077004644115,113.34770520846077,413.9817516506578,50.92713165283203,6.697641849517822,13.531447410583496
467,2022-04-30 17:33:49.886536,27.69668129281018,113.90997090232847,414.04523695307284,50.754703521728516,6.781639575958252,13.928651809692383
468,2022-04-30 17:34:01.913926,28.253451739505838,114.47741507488404,414.11127639051205,50.558502197265625,6.830000877380371,14.30555248260498
469,2022-04-30 17:34:13.940271,28.80731706178491,115.05123408686696,414.17988901002906,50.51766586303711,6.912048816680908,14.737709045410156
470,2022-04-30 17:34:25.969919,29.358380732018613,115.6318212874892,414.25100604642665,50.32796859741211,6.673732280731201,15.241945266723633
471,2022-04-30 17:34:38.021053,29.90736548841355,116.22025944429903,414.32464673109945,50.116180419921875,6.70875358581543,15.855804443359375
472,2022-04-30 17:34:50.056211,30.45246363145731,116.8149158460117,414.40048758238464,49.86358642578125,6.653773307800293,16.442520141601562
473,2022-04-30 17:35:02.096615,30.99453759623393,117.41702270921994,414.4785620340262,49.569557189941406,6.647615909576416,17.010149002075195
474,2022-04-30 17:35:14.127174,31.532799843111825,118.02601122443599,414.5586724749284,49.28302001953125,6.7517266273498535,17.61539649963379
475,2022-04-30 17:35:26.166811,32.06799138246489,118.64303865582234,414.6408464636769,49.046016693115234,6.728724956512451,18.232507705688477
476,2022-04-30 17:35:38.194077,32.59904493584528,119.26719697179031,414.72483709426126,48.823341369628906,6.745172023773193,18.77025032043457
477,2022-04-30 17:35:50.225973,33.126601234901806,119.89956275280866,414.8106617762322,48.62856674194336,6.587217807769775,19.361705780029297
478,2022-04-30 17:36:02.256230,33.65026338208678,120.5400079052294,414.89817588952064,48.351993560791016,6.577853679656982,19.76450538635254
479,2022-04-30 17:36:14.296267,34.170402588013346,121.18935114298593,414.98736345027515,48.016746520996094,6.4445600509643555,20.18688201904297
480,2022-04-30 17:36:26.323479,34.68592206610621,121.846577891051,415.0779560598461,47.711090087890625,6.5263495445251465,20.57217025756836
481,2022-04-30 17:36:38.353734,35.19737576504496,122.51274576408716,415.16996981892765,47.605411529541016,6.589329242706299,20.95323371887207
482,2022-04-30 17:36:50.390604,35.70477951555882,123.1882696102673,415.2633325686758,47.338016510009766,6.497353553771973,21.26327896118164
483,2022-04-30 17:37:02.427030,36.20769674973814,123.8729656329614,415.3578890942338,46.916969299316406,6.56864595413208,21.59036636352539
484,2022-04-30 17:37:14.466187,36.7061219998073,124.56722604455912,415.4535636664771,46.797691345214844,6.490718841552734,21.740739822387695
485,2022-04-30 17:37:26.496271,37.199424739427876,125.27056388104944,415.55015984922437,46.45391082763672,6.713318824768066,21.783615112304688
486,2022-04-30 17:37:38.536184,37.688232590823475,125.98428864098065,415.64772825795734,46.06843566894531,6.830205917358398,21.873477935791016
487,2022-04-30 17:37:50.576190,38.17199865470472,126.708045425466,415.74609114320737,45.925537109375,6.731812000274658,22.15198516845703
488,2022-04-30 17:38:02.606188,38.6501675716369,127.44141318567955,415.84506422067665,45.729408264160156,6.704975128173828,22.622074127197266
489,2022-04-30 17:38:14.646245,39.123379782506774,128.18581536826974,415.9447126628485,45.47502517700195,6.920441150665283,22.933063507080078
490,2022-04-30 17:38:26.696857,39.591478423773395,128.94150491769366,416.04494221181216,45.25429153442383,6.759772777557373,23.20709991455078
491,2022-04-30 17:38:38.722687,40.05293648640687,129.70644137858093,416.14535945664693,44.83012390136719,6.689202785491943,23.725276947021484
492,2022-04-30 17:38:50.756619,40.50885731147757,130.48288014219253,416.24613971976174,44.56788635253906,6.552628517150879,24.089336395263672
493,2022-04-30 17:39:02.782532,40.95845917634411,131.26996720308574,416.34705109245647,44.208927154541016,6.621061325073242,24.29262924194336
494,2022-04-30 17:39:14.816620,41.40217039285271,132.06893949162227,416.44813282758025,43.91245651245117,6.630268096923828,24.36775016784668
495,2022-04-30 17:39:26.846022,41.839334141341006,132.87911958672703,416.5491814140692,43.613338470458984,6.553028106689453,24.720829010009766
496,2022-04-30 17:39:38.890718,42.270482126915496,133.70202912498897,416.65026948290415,43.36322021484375,6.496728897094727,24.989900588989258
497,2022-04-30 17:39:50.927127,42.69458044301905,134.5362299946625,416.751106205838,43.03003692626953,6.43513298034668,25.267118453979492
498,2022-04-30 17:40:02.956208,43.11148046326412,135.38190283383597,416.8516064394031,42.67954635620117,6.520116329193115,25.502696990966797
499,2022-04-30 17:40:14.986773,43.52130191533143,136.23980135363624,416.9517536669182,42.45558166503906,6.482182502746582,25.68340301513672
500,2022-04-30 17:40:27.013356,43.92366066418466,137.1096505586192,417.0514119795723,42.05165100097656,6.465767860412598,25.906898498535156
501,2022-04-30 17:40:39.516355,44.33397595820922,138.0270461780456,417.15443992626524,41.665626525878906,6.407398700714111,26.182125091552734
502,2022-04-30 17:40:52.010800,44.73565455941438,138.95724745795366,417.2567117518557,41.42145538330078,6.344927787780762,26.274805068969727
503,2022-04-30 17:41:04.518509,45.129164007990205,139.90198444175854,417.3583102393223,41.22638702392578,6.281400680541992,26.475753784179688
504,2022-04-30 17:41:17.012696,45.51342371015897,140.8592972632586,417.458922701156,41.11664581298828,6.296933650970459,26.483768463134766
505,2022-04-30 17:41:29.559876,45.89020193286346,141.83440726798207,417.55898848027715,40.825225830078125,6.149202823638916,26.408472061157227
506,2022-04-30 17:41:42.066102,46.256415879178554,142.82004101662707,417.65766397495287,40.65507125854492,6.2486138343811035,26.604387283325195
507,2022-04-30 17:41:54.564082,46.61284130413757,143.81871236647635,417.75512620824423,40.334415435791016,6.43219518661499,26.760841369628906
508,2022-04-30 17:42:07.057524,46.959356846223336,144.830678755885,417.85131983781264,40.11677551269531,6.527660846710205,26.84429168701172
509,2022-04-30 17:42:19.554744,47.29594667643576,145.85655364215737,417.9462238305935,39.825111389160156,6.610285758972168,26.792308807373047
510,2022-04-30 17:42:32.049776,47.62220557233644,146.89577714031577,418.03971110637747,39.719966888427734,6.483922481536865,26.884347915649414
511,2022-04-30 17:42:44.543918,47.937926257918754,147.94834162609035,418.1317119588863,39.41798400878906,6.528701305389404,27.06680679321289
512,2022-04-30 17:42:57.036234,48.242845892549674,149.01402659806817,418.2221428540417,39.12495040893555,6.685195446014404,27.153240203857422
513,2022-04-30 17:43:09.532008,48.536846840915075,150.09310362572836,418.3109660362582,39.02367401123047,6.6394476890563965,27.10498046875
514,2022-04-30 17:43:22.025000,48.81954340982166,151.1848344563009,418.3980651070815,38.720489501953125,6.71762228012085,27.006868362426758
515,2022-04-30 17:43:34.516529,49.090734045315145,152.28908522601668,418.48338017486515,38.601356506347656,6.753355979919434,27.114274978637695
516,2022-04-30 17:43:47.012912,49.35031506066741,153.40612975458228,418.56688545167964,38.42443084716797,6.660460948944092,26.810937881469727
517,2022-04-30 17:44:00.106897,49.609490458593626,154.58952390550746,418.65233646565605,38.12586212158203,6.6523237228393555,26.864608764648438
518,2022-04-30 17:44:12.596200,49.84424004114231,155.73022864311764,418.73182422750085,37.93730926513672,6.573935508728027,26.703123092651367
519,2022-04-30 17:44:25.094365,50.06675825146927,156.8830282543324,418.80933633014786,37.696102142333984,6.670872688293457,26.9722957611084
520,2022-04-30 17:44:37.588753,50.276601354469044,158.0463309226271,418.88473664153565,37.53136444091797,6.883541584014893,27.14456558227539
521,2022-04-30 17:44:50.085049,50.473664137539664,159.22019240628438,418.9580062282825,37.32645797729492,6.989288330078125,27.486574172973633
522,2022-04-30 17:45:02.580784,50.65771037135577,160.40387209294573,419.0290793170298,37.17816162109375,7.095397472381592,27.522661209106445
523,2022-04-30 17:45:15.148830,50.82951361460132,161.60380659611042,419.09830300168386,37.00045394897461,7.0058064460754395,27.50994300842285
524,2022-04-30 17:45:27.649225,50.98697665475564,162.80605112478614,419.1648597309963,36.90956497192383,7.005829334259033,27.587810516357422
525,2022-04-30 17:45:40.192233,51.131363261409476,164.02056379165228,419.22930113508323,36.73344421386719,6.894190788269043,27.423328399658203
526,2022-04-30 17:45:52.688777,51.26150025155649,165.2380529201222,419.29113088348174,36.473052978515625,6.877877235412598,27.21501350402832
527,2022-04-30 17:46:05.183329,51.377791649853364,166.462135403082,419.3505471920037,36.301570892333984,6.875380992889404,27.31897735595703
528,2022-04-30 17:46:18.108258,51.48340765069731,167.73476281090217,419.4094457585186,36.02085494995117,6.850300312042236,27.40448570251465
529,2022-04-30 17:46:30.534338,51.57075655419282,168.96363948146396,419.4635818518506,36.072261810302734,6.895261764526367,27.31990623474121
530,2022-04-30 17:46:43.003556,51.64432685745132,170.20130964704575,419.515426041928,35.93851089477539,6.892195701599121,26.994657516479492
531,2022-04-30 17:46:55.456190,51.703639547726254,171.44108520647083,419.5646985589421,35.75007247924805,6.923327922821045,27.140893936157227
532,2022-04-30 17:47:08.186186,51.74957784866459,172.71152686200716,419.6124620684538,35.55604553222656,6.973155975341797,27.093505859375
533,2022-04-30 17:47:20.626201,51.78006502501863,173.95519297787126,419.65657416593524,35.45294189453125,7.0596232414245605,27.005178451538086
534,2022-04-30 17:47:33.421311,51.796532155102476,175.23573014244133,419.6992870639423,35.33195877075195,6.981480121612549,26.90972328186035
535,2022-04-30 17:47:45.845973,51.79805406406555,176.47968862760877,419.7381722776343,35.164520263671875,6.963791847229004,26.785720825195312
536,2022-04-30 17:47:58.285641,51.785294663801764,177.72481315082544,419.7745389180542,35.05511474609375,7.0189924240112305,26.877294540405273
537,2022-04-30 17:48:11.282720,51.756713240876294,179.02448446993574,419.8097877826857,34.88507843017578,7.150938987731934,26.849773406982422
538,2022-04-30 17:48:23.686193,51.71493661573374,-179.73722894067856,419.8408069874744,34.798221588134766,7.027151584625244,26.922794342041016
539,2022-04-30 17:48:36.113632,51.65892461086146,-178.49934586377128,419.8693217063446,34.61601638793945,7.137984752655029,26.910146713256836
540,2022-04-30 17:48:48.526194,51.588899790680095,-177.2665231515577,419.895244640004,34.45156478881836,7.140007495880127,26.67912483215332
541,2022-04-30 17:49:01.386208,51.50159304295741,-175.99385432047077,419.9194142271243,34.358619689941406,7.08765983581543,26.8203125
542,2022-04-30 17:49:13.769469,51.40342332680479,-174.77353985738742,419.9401138824457,34.113914489746094,7.028110027313232,26.89788246154785
543,2022-04-30 17:49:26.185165,51.291221558648424,-173.5559054709421,419.95834574366626,34.012203216552734,6.880070686340332,26.522294998168945
544,2022-04-30 17:49:38.666632,51.164641200233056,-172.33841177465175,419.97414653724826,33.86332321166992,6.880019664764404,26.28124237060547
545,2022-04-30 17:49:51.159333,51.02424622725312,-171.12714380832523,419.98744366520447,33.71590042114258,6.929593086242676,26.30583953857422
546,2022-04-30 17:50:03.576235,50.87126907579424,-169.93113272268985,419.9981869566704,33.692893981933594,7.010587215423584,26.339847564697266
547,2022-04-30 17:50:15.995366,50.70502730042488,-168.7434080088839,420.0064917124857,33.59036636352539,7.03519868850708,26.176963806152344
548,2022-04-30 17:50:28.641713,50.52231588996866,-167.54328759015897,420.0124700425485,33.460323333740234,7.045482635498047,26.29258155822754
549,2022-04-30 17:50:41.036187,50.3302784827814,-166.37676193318077,420.0159346718485,33.40401840209961,7.2572736740112305,26.246122360229492
550,2022-04-30 17:50:53.460007,50.12509680735007,-165.21761373613018,420.01706320837343,33.23582458496094,7.253326892852783,26.132293701171875
551,2022-04-30 17:51:05.879232,49.90749144229295,-164.06951019530496,420.0158828745043,33.08965301513672,7.292867183685303,25.736591339111328
552,2022-04-30 17:51:18.379248,49.67606044549832,-162.9251002051884,420.01240488047915,33.023868560791016,7.204831600189209,25.76352882385254
553,2022-04-30 17:51:30.846222,49.433055683705724,-161.79527039705061,420.00669120026623,32.7575569152832,7.136059761047363,25.820465087890625
554,2022-04-30 17:51:43.253592,49.17934963796675,-160.6826577118126,419.99882472620675,32.62740707397461,6.981173992156982,25.917856216430664
555,2022-04-30 17:51:56.263333,48.900860967911115,-159.52904175244234,419.98829316926225,32.43608093261719,6.353213787078857,26.117427825927734
556,2022-04-30 17:52:08.686186,48.623263303894,-158.44019854975093,419.9761082250624,32.18522262573242,6.46900749206543,26.355478286743164
557,2022-04-30 17:52:21.107119,48.33454407447528,-157.3642086114254,419.9619006852169,32.09651565551758,6.388243198394775,26.29326820373535
558,2022-04-30 17:52:33.566190,48.03396035229116,-156.2978732121306,419.9456723292125,31.98695945739746,6.370768070220947,26.098529815673828
559,2022-04-30 17:52:45.986182,47.723615041381336,-155.24798141077477,419.92758273608007,31.900630950927734,6.3023247718811035,26.198457717895508
560,2022-04-30 17:52:58.394893,47.40311701169894,-154.2122485808319,419.9076639798621,31.750442504882812,6.479457378387451,26.013080596923828
561,2022-04-30 17:53:10.884249,47.07024669520988,-153.1832296832159,419.8858169753978,31.44255256652832,6.652589321136475,25.79802703857422
562,2022-04-30 17:53:23.261886,46.73040901551717,-152.17680850189876,419.86245045400545,31.39305877685547,6.628183364868164,25.703397750854492
563,2022-04-30 17:53:35.647578,46.38067870905646,-151.1831344235141,419.8374273202228,31.102313995361328,6.608905792236328,25.792888641357422
564,2022-04-30 17:53:48.066175,46.02054796774723,-150.20031955106208,419.8107593247324,31.042400360107422,6.535527229309082,25.708925247192383
565,2022-04-30 17:54:00.529354,45.64982379744304,-149.2275571814332,419.78247884332626,30.85304069519043,6.571406364440918,25.522245407104492
566,2022-04-30 17:54:12.940849,45.27161597469702,-148.27233434699505,419.7528801176909,30.759706497192383,6.443451881408691,25.063873291015625
567,2022-04-30 17:54:25.346186,44.884834055253734,-147.3310109275232,419.72194073548945,30.591167449951172,6.258654594421387,24.80364418029785
568,2022-04-30 17:54:37.817050,44.487413187875,-146.3981806088216,419.68955082648637,30.333791732788086,6.285939693450928,24.669679641723633
569,2022-04-30 17:54:50.256182,44.08264808952828,-145.4810902201949,419.65603823936516,30.076711654663086,6.224993705749512,24.70949363708496
570,2022-04-30 17:55:02.643486,43.671500942317174,-144.5809845188658,419.6215507443545,29.82090950012207,6.245767116546631,24.842954635620117
571,2022-04-30 17:55:15.097396,43.25025259393664,-143.68917074339367,419.58584062252913,29.764162063598633,6.141798973083496,24.657621383666992
572,2022-04-30 17:55:27.486848,42.82354845611923,-142.8148980572574,419.54936791078734,29.57386016845703,6.074751853942871,24.788372039794922
573,2022-04-30 17:55:39.896530,42.38872947225143,-141.95198106317125,419.5119749639394,29.320825576782227,6.373663902282715,24.849328994750977
574,2022-04-30 17:55:52.366185,41.9445455088858,-141.09762563282044,419.4736224533753,29.13596534729004,6.3744659423828125,24.798263549804688
575,2022-04-30 17:56:04.795985,41.49473863577715,-140.25852433547996,419.43470503190133,28.95039939880371,6.199810028076172,24.707674026489258
576,2022-04-30 17:56:17.214790,41.03851354254474,-139.43247820153857,419.3952277195711,28.642086029052734,6.054657936096191,24.429710388183594
577,2022-04-30 17:56:29.646229,40.57520005980453,-138.61773056050535,419.35520747066,28.403181076049805,5.852103233337402,24.27035903930664
578,2022-04-30 17:56:42.140275,40.10307237379225,-137.81091975596658,419.3145730821168,28.247594833374023,5.757966995239258,24.044261932373047
579,2022-04-30 17:56:54.582871,39.6266217887793,-137.01922100882032,419.2737898050229,28.079681396484375,5.700271129608154,24.09907341003418
580,2022-04-30 17:57:06.986262,39.14563515166685,-136.24152161943425,419.23291633886606,28.02056121826172,5.643136024475098,23.999290466308594
581,2022-04-30 17:57:19.423963,38.65744978633441,-135.47299724669847,419.19180703684543,27.810123443603516,5.697463035583496,24.011022567749023
582,2022-04-30 17:57:31.836269,38.164573598957595,-134.71712361964134,419.1507553823119,27.513446807861328,5.751928806304932,23.85580825805664
583,2022-04-30 17:57:44.216207,37.66750088426826,-133.9740395554098,419.1098820863922,27.292531967163086,5.7796831130981445,23.779953002929688
584,2022-04-30 17:57:56.636188,37.163483771260644,-133.23918261924732,419.06904574011327,27.174636840820312,5.622486591339111,23.37459373474121
585,2022-04-30 17:58:09.083984,36.65313757254308,-132.51313675088426,419.0283867742197,27.05836296081543,5.502506256103516,23.51557731628418
586,2022-04-30 17:58:21.501550,36.1390090234234,-131.79906658915175,418.9881943826396,27.00596809387207,5.30419921875,23.277263641357422
587,2022-04-30 17:58:33.931822,35.6194833623855,-131.0942497683643,418.9484281721801,26.754608154296875,5.369006156921387,23.245792388916016
588,2022-04-30 17:58:46.346178,35.095910935488234,-130.400079985216,418.90927925254437,26.415996551513672,5.188478469848633,23.1805477142334
589,2022-04-30 17:58:58.727888,34.56917186274657,-129.71721097287903,418.870896356546,26.0705509185791,5.229078769683838,22.978290557861328
590,2022-04-30 17:59:11.136199,34.0368916019301,-129.04214304246753,418.8331947825701,25.883495330810547,5.316850662231445,22.714841842651367
591,2022-04-30 17:59:23.521869,33.50132109368547,-128.37733868483775,418.7964238520991,25.71367073059082,5.347825050354004,22.4383487701416
592,2022-04-30 17:59:35.886194,32.96255972869665,-127.72245675445392,418.76067370155897,25.38290023803711,5.462806224822998,22.31664276123047
593,2022-04-30 17:59:48.286209,32.418247146549604,-127.074272006221,418.7258799441773,25.02254867553711,5.360950946807861,22.001527786254883
594,2022-04-30 18:00:00.686190,31.8700622774547,-126.43446969198438,418.69224608041344,24.785831451416016,5.334104537963867,22.050743103027344
595,2022-04-30 18:00:13.074716,31.31864122050745,-125.80341186240985,418.6598997785255,24.567108154296875,5.41262674331665,21.873268127441406
596,2022-04-30 18:00:25.486188,30.762567109299027,-125.17913980116298,418.62885085181523,24.296903610229492,5.441571235656738,21.80365562438965
597,2022-04-30 18:00:37.895801,30.203061398055468,-124.56270921819815,418.5992623904933,24.156972885131836,5.42606258392334,21.35223960876465
598,2022-04-30 18:00:50.296185,29.640576273699857,-123.95426519854409,418.5712467850218,24.028852462768555,5.40651273727417,21.37767219543457
599,2022-04-30 18:01:02.717777,29.073837914795558,-123.35211594319371,418.5448337332718,23.702499389648438,5.382109642028809,21.20332908630371
600,2022-04-30 18:01:15.130448,28.504325471044673,-122.75752702286562,418.5201851327408,23.548824310302734,5.35200309753418,20.7390193939209
601,2022-04-30 18:01:27.539652,27.931899844069292,-122.17002345519997,418.49738192486103,23.40021324157715,5.290933609008789,20.393836975097656
602,2022-04-30 18:01:39.946200,27.356628210681286,-121.58936046757049,418.47651448760223,23.17181396484375,5.33787202835083,20.092824935913086
603,2022-04-30 18:01:52.307014,26.780627599669113,-121.01732132093662,418.45773557503793,23.04057502746582,5.257455348968506,19.7899169921875
604,2022-04-30 18:02:04.681578,26.201232476481277,-120.4509331835521,418.4410371454594,22.829261779785156,5.162237644195557,19.976991653442383
605,2022-04-30 18:02:17.100538,25.617084594129825,-119.88864727519909,418.4264821762209,22.680631637573242,5.137962341308594,19.546348571777344
606,2022-04-30 18:02:29.516777,25.030479363110285,-119.33243839916794,418.41422533095033,22.392873764038086,5.043811798095703,19.30853843688965
607,2022-04-30 18:02:41.926198,24.44170388633299,-118.78229703793058,418.4043548990299,22.19470977783203,4.967911243438721,19.13447380065918
608,2022-04-30 18:02:54.356497,23.849529328138143,-118.2368222740215,418.39693846256773,21.92247772216797,4.970343112945557,18.734386444091797
609,2022-04-30 18:03:06.769274,23.25587017570152,-117.69752073637223,418.392083721398,21.769393920898438,4.949312686920166,18.451618194580078
610,2022-04-30 18:03:19.176195,22.66025879825834,-117.16369261568306,418.38986085736093,21.42742347717285,4.757664203643799,18.44085693359375
611,2022-04-30 18:03:31.586194,22.062349330441844,-116.63477747220415,418.39034750716485,21.240055084228516,4.765578746795654,18.40862274169922
612,2022-04-30 18:03:44.001567,21.462109834797392,-116.11051135570057,418.3936248298368,20.915874481201172,4.891730308532715,18.366662979125977
